tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
312309	Vibrio fischeri ES114	3277250	0	live	VF_0297	VF_0297, VF0297	acriflavin resistance periplasmic protein			I	NC_006840.2	303850	305169	plus	0		
312309	Vibrio fischeri ES114	3277252	0	live	VF_0298	VF_0298, VF0298	acriflavin resistance plasma membrane protein			I	NC_006840.2	305166	308270	plus	0		
312309	Vibrio fischeri ES114	3277845	0	live	VF_0300	VF_0300, VF0299, VF0300	salt-induced outer membrane protein			I	NC_006840.2	308282	309283	minus	0		
312309	Vibrio fischeri ES114	3277822	0	live	VF_0303	VF_0303, VF0303	hypothetical protein			I	NC_006840.2	311957	313174	plus	0		
312309	Vibrio fischeri ES114	3277908	0	live	VF_0307	VF_0307, VF0307	tRNA-dihydrouridine synthase A			I	NC_006840.2	316316	317302	plus	0		
312309	Vibrio fischeri ES114	3277838	0	live	VF_0308	VF_0308, VF0308	hypothetical protein			I	NC_006840.2	317421	318122	plus	0		
312309	Vibrio fischeri ES114	3277262	0	live	VF_0309	VF_0309, VF0309	hypothetical protein			I	NC_006840.2	318294	318524	plus	0		
312309	Vibrio fischeri ES114	3277268	0	live	VF_0313	VF_0313, VF0313	hypothetical protein			I	NC_006840.2	323046	323510	minus	0		
312309	Vibrio fischeri ES114	3279776	0	live	VF_0315	VF_0315, VF0315	opacity associated protein OapA			I	NC_006840.2	324394	325044	plus	0		
312309	Vibrio fischeri ES114	3277903	0	live	VF_0316	VF_0316, VF0316	drug/metabolite exporter family protein			I	NC_006840.2	325081	325923	minus	0		
312309	Vibrio fischeri ES114	3277936	0	live	VF_0318	VF_0318, VF0318	Crp/Fnr family transcriptional regulator			I	NC_006840.2	326444	327013	minus	0		
312309	Vibrio fischeri ES114	3277263	0	live	VF_0324	VF_0324, VF0324	hypothetical protein			I	NC_006840.2	334347	335282	minus	0		
312309	Vibrio fischeri ES114	3277905	0	live	VF_0325	VF_0325, VF0325	hypothetical protein			I	NC_006840.2	335554	336039	minus	0		
312309	Vibrio fischeri ES114	3277823	0	live	VF_0326	VF_0326, VF0326	permease			I	NC_006840.2	336051	337310	minus	0		
312309	Vibrio fischeri ES114	3277270	0	live	VF_0327	VF_0327, VF0327	ABC transporter ATP-binding protein			I	NC_006840.2	337307	337993	minus	0		
312309	Vibrio fischeri ES114	3277272	0	live	VF_0328	VF_0328, VF0328	hypothetical protein			I	NC_006840.2	338030	338674	minus	0		
312309	Vibrio fischeri ES114	3277271	0	live	VF_0330	VF_0330, VF0330	hypothetical protein			I	NC_006840.2	339845	340054	plus	0		
312309	Vibrio fischeri ES114	3277782	0	live	VF_0339	VF_0339, VF0339	serine--pyruvate aminotransferase			I	NC_006840.2	365309	366421	plus	0		
312309	Vibrio fischeri ES114	3277281	0	live	VF_0340	VF_0340, VF0340	Lipid A core -- O-antigen ligase Wzy-like protein			I	NC_006840.2	366473	368233	minus	0		
312309	Vibrio fischeri ES114	3277874	0	live	VF_0343	VF_0343, VF0343	hypothetical protein			I	NC_006840.2	372377	372781	minus	0		
312309	Vibrio fischeri ES114	3277285	0	live	VF_0344	VF_0344, VF0344	glycosyltransferase			I	NC_006840.2	372768	373901	minus	0		
312309	Vibrio fischeri ES114	3277289	0	live	VF_0345	VF_0345, VF0345	lipopolysaccharide N-acetylglucosaminyltransferase			I	NC_006840.2	373906	375111	minus	0		
312309	Vibrio fischeri ES114	3277290	0	live	VF_0346	VF_0346, VF0346	hypothetical protein			I	NC_006840.2	375108	376106	minus	0		
312309	Vibrio fischeri ES114	3277819	0	live	VF_0347	VF_0347, VF0347	hypothetical protein			I	NC_006840.2	376099	377478	minus	0		
312309	Vibrio fischeri ES114	3277284	0	live	VF_0348	VF_0348, VF0348	sensor protein UhpB			I	NC_006840.2	377481	378686	minus	0		
312309	Vibrio fischeri ES114	3277287	0	live	VF_0349	VF_0349, VF0349	chain length regulator, exopolysaccharide biosynthesis protein			I	NC_006840.2	378691	380871	minus	0		
312309	Vibrio fischeri ES114	3277282	0	live	VF_0350	VF_0350, VF0350	polysaccharide export periplasmic protein			I	NC_006840.2	380875	381462	minus	0		
312309	Vibrio fischeri ES114	3279775	0	live	VF_0351	VF_0351, VF0351	TetR family transcriptional regulator			I	NC_006840.2	381463	382779	minus	0		
312309	Vibrio fischeri ES114	3277286	0	live	VF_0354	VF_0354, VF0354	hypothetical protein			I	NC_006840.2	385106	385762	minus	0		
312309	Vibrio fischeri ES114	3277292	0	live	VF_0358	VF_0358, VF0358	hypothetical protein			I	NC_006840.2	390197	390538	plus	0		
312309	Vibrio fischeri ES114	3278360	0	live	VF_0364	VF_0364, VF0364	hypothetical protein			I	NC_006840.2	397144	397599	plus	0		
312309	Vibrio fischeri ES114	3277300	0	live	VF_0378	VF_0378, VF0378	beta-ureidopropionase			I	NC_006840.2	412928	413746	plus	0		
312309	Vibrio fischeri ES114	3278344	0	live	VF_0382	VF_0382, VF0382	magnesium transporter			I	NC_006840.2	417477	418832	minus	0		
312309	Vibrio fischeri ES114	3278334	0	live	VF_0383	VF_0383, VF0383	phosphocarrier protein HPr			I	NC_006840.2	418983	419261	minus	0		
312309	Vibrio fischeri ES114	3278078	0	live	VF_0390	VF_0390, VF0390	hypothetical protein			I	NC_006840.2	423609	424172	minus	0		
312309	Vibrio fischeri ES114	3278117	0	live	VF_0410	VF_0410, VF0410	hypothetical protein			I	NC_006840.2	438377	439219	plus	0		
312309	Vibrio fischeri ES114	3277311	0	live	VF_0416	VF_0416, VF0416	hypothetical protein			I	NC_006840.2	446800	447276	minus	0		
312309	Vibrio fischeri ES114	3278223	0	live	VF_0417	VF_0417, VF0417	hypothetical protein			I	NC_006840.2	447663	447920	minus	0		
312309	Vibrio fischeri ES114	3278289	0	live	VF_0426	VF_0426, VF0426	hypothetical protein			I	NC_006840.2	455903	456334	minus	0		
312309	Vibrio fischeri ES114	3277349	0	live	VF_0458	VF_0458, VF0458	hypothetical protein			I	NC_006840.2	489730	490533	plus	0		
312309	Vibrio fischeri ES114	3278218	0	live	VF_0461	VF_0461, VF0461	sodium-dependent phosphate transporter			I	NC_006840.2	492382	493527	minus	0		
312309	Vibrio fischeri ES114	3278159	0	live	VF_0484	VF_0484, VF0484	hypothetical protein			I	NC_006840.2	519240	519695	plus	0		
312309	Vibrio fischeri ES114	3277781	0	live	VF_0497	VF_0497, VF0497	hypothetical protein			I	NC_006840.2	534865	535332	minus	0		
312309	Vibrio fischeri ES114	3278279	0	live	VF_0503	VF_0503, VF0503	hypothetical protein			I	NC_006840.2	540832	541002	plus	0		
312309	Vibrio fischeri ES114	3278162	0	live	VF_0508	VF_0508, VF0508	SMP protein			I	NC_006840.2	545597	546193	minus	0		
312309	Vibrio fischeri ES114	3278192	0	live	VF_0510	VF_0510, VF0510	fimbrial protein			I	NC_006840.2	547556	547771	plus	0		
312309	Vibrio fischeri ES114	3278252	0	live	VF_0511	VF_0511, VF0511	hypothetical protein			I	NC_006840.2	547783	548220	plus	0		
312309	Vibrio fischeri ES114	3277323	0	live	VF_0513	VF_0513, VF0513	general secretion pathway protein D			I	NC_006840.2	549044	550354	plus	0		
312309	Vibrio fischeri ES114	3277957	0	live	VF_0514	VF_0514, VF0514	lipoprotein			I	NC_006840.2	550351	550821	plus	0		
312309	Vibrio fischeri ES114	3278272	0	live	VF_0515	VF_0515, VF0515	chromosome partitioning ATPase			I	NC_006840.2	550871	552109	plus	0		
312309	Vibrio fischeri ES114	3278240	0	live	VF_0523	VF_0523, VF0523	hypothetical protein			I	NC_006840.2	558354	559013	plus	0		
312309	Vibrio fischeri ES114	3278105	0	live	VF_0527	VF_0527, VF0527	hypothetical protein			I	NC_006840.2	562177	564522	minus	0		
312309	Vibrio fischeri ES114	3278083	0	live	VF_0530	VF_0530, VF0530	hypothetical protein			I	NC_006840.2	568375	568617	minus	0		
312309	Vibrio fischeri ES114	3278141	0	live	VF_0533	VF_0533, VF0533	long-chain-fatty-acid--CoA ligase			I	NC_006840.2	572179	573855	minus	0		
312309	Vibrio fischeri ES114	3278173	0	live	VF_0537	VF_0537, VF0537	aspartate kinase			I	NC_006840.2	581256	582425	plus	0		
312309	Vibrio fischeri ES114	3278280	0	live	VF_0542	VF_0542, VF0542	M16 family peptidase			I	NC_006840.2	588678	591530	plus	0		
312309	Vibrio fischeri ES114	3278093	0	live	VF_0544	VF_0544, VF0544	lipoprotein			I	NC_006840.2	593294	593893	plus	0		
312309	Vibrio fischeri ES114	3278138	0	live	VF_0547	VF_0547, VF0547	CcsA-like protein			I	NC_006840.2	595943	596737	minus	0		
312309	Vibrio fischeri ES114	3278082	0	live	VF_0555	VF_0555, VF0555	TagE-like protein			I	NC_006840.2	602994	604007	minus	0		
312309	Vibrio fischeri ES114	3278087	0	live	VF_0556	VF_0556, VF0556	hypothetical protein			I	NC_006840.2	604032	604394	minus	0		
312309	Vibrio fischeri ES114	3277331	0	live	VF_0568	VF_0568, VF0568	hypothetical protein			I	NC_006840.2	622707	623114	minus	0		
312309	Vibrio fischeri ES114	3278147	0	live	VF_0569	VF_0569, VF0569	hypothetical protein			I	NC_006840.2	623104	624411	minus	0		
312309	Vibrio fischeri ES114	3278271	0	live	VF_0570	VF_0570, VF0570	hypothetical protein			I	NC_006840.2	624411	625055	minus	0		
312309	Vibrio fischeri ES114	3277334	0	live	VF_0571	VF_0571, VF0571	type IV pilin			I	NC_006840.2	625009	625524	minus	0		
312309	Vibrio fischeri ES114	3278050	0	live	VF_0572	VF_0572, VF0572	pili subunit PilA1			I	NC_006840.2	625622	626059	plus	0		
312309	Vibrio fischeri ES114	3278204	0	live	VF_0573	VF_0573, VF0573	chromate transport protein			I	NC_006840.2	626108	627259	minus	0		
312309	Vibrio fischeri ES114	3279782	0	live	VF_0574	VF_0574, VF0574	LysR family transcriptional regulator			I	NC_006840.2	627309	628301	plus	0		
312309	Vibrio fischeri ES114	3277333	0	live	VF_0575	VF_0575, VF0575	hypothetical protein			I	NC_006840.2	628320	628508	minus	0		
312309	Vibrio fischeri ES114	3278081	0	live	VF_0576	VF_0576, VF0576	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase			I	NC_006840.2	628625	629656	minus	0		
312309	Vibrio fischeri ES114	3279783	0	live	VF_0577	VF_0577, VF0577	hypothetical protein			I	NC_006840.2	629874	630164	minus	0		
312309	Vibrio fischeri ES114	3277338	0	live	VF_0580	VF_0580, VF0580	hypothetical protein			I	NC_006840.2	632033	633022	plus	0		
312309	Vibrio fischeri ES114	3278013	0	live	VF_0586	VF_0586, VF0586	hypothetical protein			I	NC_006840.2	644592	644975	plus	0		
312309	Vibrio fischeri ES114	3278310	0	live	VF_0596	VF_0596, VF0596	diguanylate cyclase/phosphodiesterase			I	NC_006840.2	654308	655870	minus	0		
312309	Vibrio fischeri ES114	3278294	0	live	VF_0597	VF_0597, VF0597	hypothetical protein			I	NC_006840.2	656046	658292	minus	0		
312309	Vibrio fischeri ES114	3278054	0	live	VF_0600	VF_0600, VF0600	hypothetical protein			I	NC_006840.2	659947	660720	plus	0		
312309	Vibrio fischeri ES114	3278053	0	live	VF_0602	VF_0602, VF0602	hypothetical protein			I	NC_006840.2	661211	661480	minus	0		
312309	Vibrio fischeri ES114	3278005	0	live	VF_0603	VF_0603, VF0603	PTS system, cellobiose-utilization IIC component			I	NC_006840.2	662465	663820	plus	0		
312309	Vibrio fischeri ES114	3278273	0	live	VF_0604	VF_0604, VF0604	PTS system, cellobiose-utilization IIB component			I	NC_006840.2	663853	664158	plus	0		
312309	Vibrio fischeri ES114	3277339	0	live	VF_0606	VF_0606, VF0606	glucokinase			I	NC_006840.2	665634	666569	plus	0		
312309	Vibrio fischeri ES114	3278295	0	live	VF_0607	VF_0607, VF0607	PTS system cellobiose-specific transporter subunit IIA			I	NC_006840.2	666581	666904	plus	0		
312309	Vibrio fischeri ES114	3277341	0	live	VF_0609	VF_0609, VF0609	outer membrane protein S			I	NC_006840.2	668239	669516	plus	0		
312309	Vibrio fischeri ES114	3277969	0	live	VF_0610	VF_0610, VF0610	hypothetical protein			I	NC_006840.2	669583	669891	minus	0		
312309	Vibrio fischeri ES114	3278080	0	live	VF_0611	VF_0611, VF0611	hypothetical protein			I	NC_006840.2	669895	670932	minus	0		
312309	Vibrio fischeri ES114	3278012	0	live	VF_0612	VF_0612, VF0612	hypothetical protein			I	NC_006840.2	671035	671349	plus	0		
312309	Vibrio fischeri ES114	3277830	0	live	VF_0627	VF_0627, VF0627	type IV pilus biogenesis/stability protein			I	NC_006840.2	683365	683997	plus	0		
312309	Vibrio fischeri ES114	3278017	0	live	VF_0634	VF_0634, VF0634	metal-dependent hydrolase			I	NC_006840.2	691024	691899	plus	0		
312309	Vibrio fischeri ES114	3277792	0	live	VF_0635	VF_0635, VF0635	hypothetical protein			I	NC_006840.2	692217	692450	plus	0		
312309	Vibrio fischeri ES114	3277871	0	live	VF_0639	VF_0639, VF0639	aminobenzoyl-glutamate transport protein			I	NC_006840.2	697495	699054	plus	0		
312309	Vibrio fischeri ES114	3277828	0	live	VF_0640	VF_0640, VF0640	hypothetical protein			I	NC_006840.2	699129	699764	minus	0		
312309	Vibrio fischeri ES114	3277995	0	live	VF_0642	VF_0642, VF0642	endoribonuclease L-PSP			I	NC_006840.2	701127	701507	minus	0		
312309	Vibrio fischeri ES114	3278019	0	live	VF_0643	VF_0643, VF0643	serine transporter			I	NC_006840.2	701804	703108	plus	0		
312309	Vibrio fischeri ES114	3277351	0	live	VF_0646	VF_0646, VF0646	periplasmic protein disulfide isomerase, DsbA-like protein			I	NC_006840.2	706098	706697	plus	0		
312309	Vibrio fischeri ES114	3277350	0	live	VF_0647	VF_0647, VF0647	proton/sodium-glutamate symport protein			I	NC_006840.2	706769	708046	minus	0		
312309	Vibrio fischeri ES114	3277944	0	live	VF_0648	VF_0648, VF0648	glutathione-dependent formaldehyde dehydrogenase			I	NC_006840.2	708245	709393	minus	0		
312309	Vibrio fischeri ES114	3277975	0	live	VF_0650	VF_0650, VF0650	tRNA-specific adenosine deaminase			I	NC_006840.2	710441	710956	plus	0		
312309	Vibrio fischeri ES114	3277359	0	live	VF_0651	VF_0651, VF0651	transglycosylase			I	NC_006840.2	711318	712805	minus	0		
312309	Vibrio fischeri ES114	3277122	0	live	VF_0653	VF_0653, VF0653	23S rRNA methyltransferase			I	NC_006840.2	717321	717830	plus	0		
312309	Vibrio fischeri ES114	3277354	0	live	VF_0654	VF_0654, VF0654	hypothetical protein			I	NC_006840.2	717999	718319	plus	0		
312309	Vibrio fischeri ES114	3278299	0	live	VF_0656	VF_0656, VF0656	transcription elongation factor			I	NC_006840.2	721174	721659	plus	0		
312309	Vibrio fischeri ES114	3278030	0	live	VF_0657	VF_0657, VF0657	succinylglutamate desuccinylase/aspartoacylase family protein			I	NC_006840.2	721721	722815	minus	0		
312309	Vibrio fischeri ES114	3278026	0	live	VF_0660	VF_0660, VF0660	sodium-dependent transporter			I	NC_006840.2	724612	725955	plus	0		
312309	Vibrio fischeri ES114	3277984	0	live	VF_0661	VF_0661, VF0661	hypothetical protein			I	NC_006840.2	726055	726243	minus	0		
312309	Vibrio fischeri ES114	3277355	0	live	VF_0662	VF_0662, VF0662	hypothetical protein			I	NC_006840.2	726243	726461	minus	0		
312309	Vibrio fischeri ES114	3277793	0	live	VF_0677	VF_0677, VF0677	dipeptide ABC transporter			I	NC_006840.2	739400	740038	minus	0		
312309	Vibrio fischeri ES114	3277371	0	live	VF_0678	VF_0678, VF0678	oligopeptide transport ATP-binding protein OppD			I	NC_006840.2	739989	740741	minus	0		
312309	Vibrio fischeri ES114	3277810	0	live	VF_0679	VF_0679, VF0679	oligopeptide transport system permease OppC			I	NC_006840.2	740731	741495	minus	0		
312309	Vibrio fischeri ES114	3277362	0	live	VF_0680	VF_0680, VF0680	oligopeptide transport system permease OppB			I	NC_006840.2	741514	742509	minus	0		
312309	Vibrio fischeri ES114	3277368	0	live	VF_0681	VF_0681, VF0681	oligopeptide-binding protein OppA			I	NC_006840.2	742488	744158	minus	0		
312309	Vibrio fischeri ES114	3277364	0	live	VF_0690	VF_0690, VF0690	oligopeptide-binding protein OppA			I	NC_006840.2	753361	755202	plus	0		
312309	Vibrio fischeri ES114	3277366	0	live	VF_0691	VF_0691, VF0691	oligopeptide transport ATP-binding protein OppD			I	NC_006840.2	755290	756294	plus	0		
312309	Vibrio fischeri ES114	3277930	0	live	VF_0692	VF_0692, VF0692	oligopeptide transport ATP-binding protein OppF			I	NC_006840.2	756291	757259	plus	0		
312309	Vibrio fischeri ES114	3277369	0	live	VF_0693	VF_0693, VF0693	lipoprotein			I	NC_006840.2	757337	757666	plus	0		
312309	Vibrio fischeri ES114	3277372	0	live	VF_0694	VF_0694, VF0694	hypothetical protein			I	NC_006840.2	757760	758368	minus	0		
312309	Vibrio fischeri ES114	3277374	0	live	VF_0697	VF_0697, VF0697	lipoprotein			I	NC_006840.2	765122	765448	minus	0		
312309	Vibrio fischeri ES114	3277373	0	live	VF_0698	VF_0698, VF0698	methyl-accepting chemotaxis protein			I	NC_006840.2	765533	767521	minus	0		
312309	Vibrio fischeri ES114	3278332	0	live	VF_0709	VF_0709, VF0709	hypothetical protein			I	NC_006840.2	777099	777377	minus	0		
312309	Vibrio fischeri ES114	3278328	0	live	VF_0710	VF_0710, VF0710	antibiotic biosynthesis monooxygenase domain-containing protein			I	NC_006840.2	777450	777800	plus	0		
312309	Vibrio fischeri ES114	3277385	0	live	VF_0721	VF_0721, VF0721	peptidyl-prolyl cis-trans isomerase			I	NC_006840.2	788641	789201	minus	0		
312309	Vibrio fischeri ES114	3277397	0	live	VF_0722	VF_0722, VF0722	lipoprotein			I	NC_006840.2	789201	789770	minus	0		
312309	Vibrio fischeri ES114	3277394	0	live	VF_0733	VF_0733, VF0733	hypothetical protein			I	NC_006840.2	798778	799011	plus	0		
312309	Vibrio fischeri ES114	3277953	0	live	VF_0735	VF_0735, VF0735	alanine racemase			I	NC_006840.2	800411	801622	plus	0		
312309	Vibrio fischeri ES114	3277923	0	live	VF_0758	VF_0758, VF0758	PhoH-like protein			I	NC_006840.2	826305	827489	minus	0		
312309	Vibrio fischeri ES114	3277423	0	live	VF_0770	VF_0770, VF0770	transcriptional regulator			I	NC_006840.2	840334	840717	plus	0		
312309	Vibrio fischeri ES114	3277924	0	live	VF_0774	VF_0774, VF0774	nitrite transporter			I	NC_006840.2	843382	844191	minus	0		
312309	Vibrio fischeri ES114	3278433	0	live	VF_0802	VF_0802, VF0802	di-/tripeptide transporter			I	NC_006840.2	878848	880203	minus	0		
312309	Vibrio fischeri ES114	3278384	0	live	VF_0805	VF_0805, VF0805	glutathione-regulated potassium-efflux system protein KefC			I	NC_006840.2	883096	884700	minus	0		
312309	Vibrio fischeri ES114	3277442	0	live	VF_0811	VF_0811, VF0811	hypothetical protein			I	NC_006840.2	891570	892034	plus	0		
312309	Vibrio fischeri ES114	3277439	0	live	VF_0813	VF_0813, VF0813	hypothetical protein			I	NC_006840.2	892675	892896	minus	0		
312309	Vibrio fischeri ES114	3278372	0	live	VF_0827	VF_0827, VF0827	methyl-accepting chemotaxis protein			I	NC_006840.2	908444	910099	plus	0		
312309	Vibrio fischeri ES114	3277445	0	live	VF_0832	VF_0832, VF0832	hypothetical protein			I	NC_006840.2	914214	917621	plus	0		
312309	Vibrio fischeri ES114	3278374	0	live	VF_0835	VF_0835, VF0835	hypothetical protein			I	NC_006840.2	920748	920990	plus	0		
312309	Vibrio fischeri ES114	3277455	0	live	VF_0841	VF_0841, VF0841	dehydrogenase			I	NC_006840.2	928348	929580	minus	0		
312309	Vibrio fischeri ES114	3277459	0	live	VF_0842	VF_0842, VF0842	O-methyltransferase			I	NC_006840.2	929680	930747	minus	0		
312309	Vibrio fischeri ES114	3277458	0	live	VF_0843	VF_0843, VF0843	lipoprotein			I	NC_006840.2	930851	931426	minus	0		
312309	Vibrio fischeri ES114	3277457	0	live	VF_0844	VF_0844, VF0844	hypothetical protein			I	NC_006840.2	931556	932284	plus	0		
312309	Vibrio fischeri ES114	3277965	0	live	VF_0845	VF_0845, VF0845	1-acyl-sn-glycerol-3-phosphate acyltransferase			I	NC_006840.2	932289	933086	plus	0		
312309	Vibrio fischeri ES114	3278308	0	live	VF_0846	VF_0846, VF0846	acyl carrier protein			I	NC_006840.2	933055	933351	plus	0		
312309	Vibrio fischeri ES114	3277471	0	live	VF_0847	VF_0847, VF0847	acyl carrier protein			I	NC_006840.2	933363	933620	plus	0		
312309	Vibrio fischeri ES114	3278313	0	live	VF_0848	VF_0848, VF0848	DNA gyrase subunit B			I	NC_006840.2	933620	934180	plus	0		
312309	Vibrio fischeri ES114	3277475	0	live	VF_0849	VF_0849, VF0849	AMP-(fatty)acid ligase			I	NC_006840.2	934141	935544	plus	0		
312309	Vibrio fischeri ES114	3277456	0	live	VF_0850	VF_0850, VF0850	AMP-(fatty)acid ligase			I	NC_006840.2	935558	935932	plus	0		
312309	Vibrio fischeri ES114	3277880	0	live	VF_0851	VF_0851, VF0851	acyltransferase			I	NC_006840.2	935935	937626	plus	0		
312309	Vibrio fischeri ES114	3277125	0	live	VF_0852	VF_0852, VF0852	phenylalanine and histidine ammonia-lyase			I	NC_006840.2	937616	939151	plus	0		
312309	Vibrio fischeri ES114	3277463	0	live	VF_0853	VF_0853, VF0853	esterase			I	NC_006840.2	939163	939609	plus	0		
312309	Vibrio fischeri ES114	3277894	0	live	VF_0854	VF_0854, VF0854	hypothetical protein			I	NC_006840.2	939602	940222	plus	0		
312309	Vibrio fischeri ES114	3277468	0	live	VF_0855	VF_0855, VF0855	transporter			I	NC_006840.2	940744	942639	plus	0		
312309	Vibrio fischeri ES114	3279774	0	live	VF_0856	VF_0856, VF0856	phospho-N-acetylmuramoyl-pentapeptide-transferase			I	NC_006840.2	942629	943255	plus	0		
312309	Vibrio fischeri ES114	3277462	0	live	VF_0857	VF_0857, VF0857	3-oxoacyl-ACP synthase			I	NC_006840.2	943261	944448	plus	0		
312309	Vibrio fischeri ES114	3277465	0	live	VF_0858	VF_0858, VF0858	3-hydroxylacyl-ACP dehydratase			I	NC_006840.2	944439	944909	plus	0		
312309	Vibrio fischeri ES114	3277884	0	live	VF_0860	VF_0860, VF0860	3-oxoacyl-ACP synthase			I	NC_006840.2	945651	946886	plus	0		
312309	Vibrio fischeri ES114	3277460	0	live	VF_0863	VF_0863, VF0863	hypothetical protein			I	NC_006840.2	948201	948626	plus	0		
312309	Vibrio fischeri ES114	3278329	0	live	VF_0866	VF_0866, VF0866	hypothetical protein			I	NC_006840.2	952134	952808	minus	0		
312309	Vibrio fischeri ES114	3277474	0	live	VF_0867	VF_0867, VF0867	lipoprotein			I	NC_006840.2	952859	953482	minus	0		
312309	Vibrio fischeri ES114	3278319	0	live	VF_0868	VF_0868, VF0868	hypothetical protein			I	NC_006840.2	953932	954435	plus	0		
312309	Vibrio fischeri ES114	3277473	0	live	VF_0869	VF_0869, VF0869	hypothetical protein			I	NC_006840.2	954580	954873	minus	0		
312309	Vibrio fischeri ES114	3277472	0	live	VF_0870	VF_0870, VF0870	acetyltransferase			I	NC_006840.2	954965	955537	minus	0		
312309	Vibrio fischeri ES114	3278213	0	live	VF_0871	VF_0871, VF0871	TetR family transcriptional regulator			I	NC_006840.2	955558	956100	minus	0		
312309	Vibrio fischeri ES114	3277480	0	live	VF_0872	VF_0872, VF0872	methyl-accepting chemotaxis protein			I	NC_006840.2	956359	957447	minus	0		
312309	Vibrio fischeri ES114	3278069	0	live	VF_0873	VF_0873, VF0873	hypothetical protein			I	NC_006840.2	957779	958165	plus	0		
312309	Vibrio fischeri ES114	3278052	0	live	VF_0876	VF_0876, VF0876	hypothetical protein			I	NC_006840.2	961323	961859	minus	0		
312309	Vibrio fischeri ES114	3277479	0	live	VF_0877	VF_0877, VF0877	LysR family transcriptional regulator			I	NC_006840.2	961946	962851	minus	0		
312309	Vibrio fischeri ES114	3278035	0	live	VF_0882	VF_0882, VF0882	hypothetical protein			I	NC_006840.2	967827	968507	plus	0		
312309	Vibrio fischeri ES114	3278068	0	live	VF_0884	VF_0884, VF0884	ABC transporter ATP-binding protein			I	NC_006840.2	970322	970993	plus	0		
312309	Vibrio fischeri ES114	3278214	0	live	VF_0885	VF_0885, VF0885	ABC transporter permease			I	NC_006840.2	970974	973427	plus	0		
312309	Vibrio fischeri ES114	3278227	0	live	VF_0886	VF_0886, VF0886	hypothetical protein			I	NC_006840.2	973427	974548	plus	0		
312309	Vibrio fischeri ES114	3278104	0	live	VF_0888	VF_0888, VF0888	trans-2-enoyl-CoA reductase			I	NC_006840.2	976415	977617	plus	0		
312309	Vibrio fischeri ES114	3277990	0	live	VF_0892	VF_0892, VF0892	glutamate decarboxylase			I	NC_006840.2	981246	982889	minus	0		
312309	Vibrio fischeri ES114	3277482	0	live	VF_0893	VF_0893, VF0893	hypothetical protein			I	NC_006840.2	983064	983576	minus	0		
312309	Vibrio fischeri ES114	3278130	0	live	VF_0895	VF_0895, VF0895	hypothetical protein			I	NC_006840.2	984703	985626	minus	0		
312309	Vibrio fischeri ES114	3278139	0	live	VF_0897	VF_0897, VF0897	hypothetical protein			I	NC_006840.2	986721	987269	minus	0		
312309	Vibrio fischeri ES114	3278157	0	live	VF_0898	VF_0898, VF0898	lipoprotein			I	NC_006840.2	987545	988846	plus	0		
312309	Vibrio fischeri ES114	3278298	0	live	VF_0915	VF_0915, VF0915	hypothetical protein			I	NC_006840.2	1009288	1010130	minus	0		
312309	Vibrio fischeri ES114	3278320	0	live	VF_0916	VF_0916, VF0916	general negative regulator of transcription subunit 1			I	NC_006840.2	1010251	1010538	plus	0		
312309	Vibrio fischeri ES114	3277484	0	live	VF_0917	VF_0917, VF0917	cation transporter, voltage-gated ion channel cation transporter			I	NC_006840.2	1010856	1011716	minus	0		
312309	Vibrio fischeri ES114	3277485	0	live	VF_0919	VF_0919, VF0919	short chain dehydrogenase			I	NC_006840.2	1015163	1015834	minus	0		
312309	Vibrio fischeri ES114	3278228	0	live	VF_0920	VF_0920, VF0920	hypothetical protein			I	NC_006840.2	1016057	1016563	minus	0		
312309	Vibrio fischeri ES114	3277488	0	live	VF_0923	VF_0923, VF0923	response regulator receiver domain-containing protein			I	NC_006840.2	1017969	1019288	minus	0		
312309	Vibrio fischeri ES114	3277486	0	live	VF_0924	VF_0924, VF0924	transporter			I	NC_006840.2	1019458	1020786	minus	0		
312309	Vibrio fischeri ES114	3278235	0	live	VF_0927	VF_0927, VF0927	hypothetical protein			I	NC_006840.2	1022618	1023052	minus	0		
312309	Vibrio fischeri ES114	3277499	0	live	VF_0944	VF_0944, VF0944	glutathione synthase/ribosomal protein S6 modification glutaminyl transferase			I	NC_006840.2	1038813	1039778	minus	0		
312309	Vibrio fischeri ES114	3277502	0	live	VF_0945	VF_0945, VF0945	hypothetical protein			I	NC_006840.2	1039782	1041290	minus	0		
312309	Vibrio fischeri ES114	3277124	0	live	VF_0946	VF_0946, VF0946	ATP-dependent Zn protease			I	NC_006840.2	1041399	1042169	minus	0		
312309	Vibrio fischeri ES114	3277494	0	live	VF_0948	VF_0948, VF0948	methyltransferase			I	NC_006840.2	1043260	1043988	minus	0		
312309	Vibrio fischeri ES114	3277491	0	live	VF_0956	VF_0956, VF0956	hypothetical protein			I	NC_006840.2	1051829	1052131	plus	0		
312309	Vibrio fischeri ES114	3277796	0	live	VF_0966	VF_0966, VF0966	hypothetical protein			I	NC_006840.2	1058902	1059492	minus	0		
312309	Vibrio fischeri ES114	3277503	0	live	VF_0968	VF_0968, VF0968	beta-lactamase family protein			I	NC_006840.2	1061178	1062233	plus	0		
